name,url,base_experience,height,id,image_url,weight,stat_hp,stat_attack,stat_defense,stat_special-attack,stat_special-defense,stat_speed,ability_0_id,ability_0,ability_1_id,ability_1,type_0_id,type_0,type_1_id,type_1,ability_2_id,ability_2
seadra,https://pokeapi.co/api/v2/pokemon/117/,154.0,12,117,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/117.png,250,55,65,95,95,45,85,38,poison-point,97,sniper,11,water,,,6,damp
goldeen,https://pokeapi.co/api/v2/pokemon/118/,64.0,6,118,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/118.png,150,45,67,60,35,50,63,33,swift-swim,41,water-veil,11,water,,,31,lightning-rod
seaking,https://pokeapi.co/api/v2/pokemon/119/,158.0,13,119,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/119.png,390,80,92,65,65,80,68,33,swift-swim,41,water-veil,11,water,,,31,lightning-rod
staryu,https://pokeapi.co/api/v2/pokemon/120/,68.0,8,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/120.png,345,30,45,55,70,55,85,35,illuminate,30,natural-cure,11,water,,,148,analytic
starmie,https://pokeapi.co/api/v2/pokemon/121/,182.0,11,121,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/121.png,800,60,75,85,100,85,115,35,illuminate,30,natural-cure,11,water,14,psychic,148,analytic
mr-mime,https://pokeapi.co/api/v2/pokemon/122/,161.0,13,122,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/122.png,545,40,45,65,100,120,90,43,soundproof,111,filter,14,psychic,18,fairy,101,technician
scyther,https://pokeapi.co/api/v2/pokemon/123/,100.0,15,123,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/123.png,560,70,110,80,55,80,105,68,swarm,101,technician,7,bug,3,flying,80,steadfast
jynx,https://pokeapi.co/api/v2/pokemon/124/,159.0,14,124,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/124.png,406,65,50,35,115,95,95,12,oblivious,108,forewarn,15,ice,14,psychic,87,dry-skin
electabuzz,https://pokeapi.co/api/v2/pokemon/125/,172.0,11,125,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/125.png,300,65,83,57,95,85,105,9,static,72,vital-spirit,13,electric,,,,
magmar,https://pokeapi.co/api/v2/pokemon/126/,173.0,13,126,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/126.png,445,65,95,57,100,85,93,49,flame-body,72,vital-spirit,10,fire,,,,
pinsir,https://pokeapi.co/api/v2/pokemon/127/,175.0,15,127,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/127.png,550,65,125,100,55,70,85,52,hyper-cutter,104,mold-breaker,7,bug,,,153,moxie
tauros,https://pokeapi.co/api/v2/pokemon/128/,172.0,14,128,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/128.png,884,75,100,95,40,70,110,22,intimidate,83,anger-point,1,normal,,,125,sheer-force
magikarp,https://pokeapi.co/api/v2/pokemon/129/,40.0,9,129,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/129.png,100,20,10,55,15,20,80,33,swift-swim,155,rattled,11,water,,,,
gyarados,https://pokeapi.co/api/v2/pokemon/130/,189.0,65,130,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/130.png,2350,95,125,79,60,100,81,22,intimidate,153,moxie,11,water,3,flying,,
lapras,https://pokeapi.co/api/v2/pokemon/131/,187.0,25,131,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/131.png,2200,130,85,80,85,95,60,11,water-absorb,75,shell-armor,11,water,15,ice,93,hydration
ditto,https://pokeapi.co/api/v2/pokemon/132/,101.0,3,132,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/132.png,40,48,48,48,48,48,48,7,limber,150,imposter,1,normal,,,,
eevee,https://pokeapi.co/api/v2/pokemon/133/,65.0,3,133,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/133.png,65,55,55,50,45,65,55,50,run-away,91,adaptability,1,normal,,,107,anticipation
vaporeon,https://pokeapi.co/api/v2/pokemon/134/,184.0,10,134,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/134.png,290,130,65,60,110,95,65,11,water-absorb,93,hydration,11,water,,,,
jolteon,https://pokeapi.co/api/v2/pokemon/135/,184.0,8,135,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/135.png,245,65,65,60,110,95,130,10,volt-absorb,95,quick-feet,13,electric,,,,
flareon,https://pokeapi.co/api/v2/pokemon/136/,184.0,9,136,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/136.png,250,65,130,60,95,110,65,18,flash-fire,62,guts,10,fire,,,,
porygon,https://pokeapi.co/api/v2/pokemon/137/,79.0,8,137,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/137.png,365,65,60,70,85,75,40,36,trace,88,download,1,normal,,,148,analytic
omanyte,https://pokeapi.co/api/v2/pokemon/138/,71.0,4,138,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/138.png,75,35,40,100,90,55,35,33,swift-swim,75,shell-armor,6,rock,11,water,133,weak-armor
omastar,https://pokeapi.co/api/v2/pokemon/139/,173.0,10,139,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/139.png,350,70,60,125,115,70,55,33,swift-swim,75,shell-armor,6,rock,11,water,133,weak-armor
kabuto,https://pokeapi.co/api/v2/pokemon/140/,71.0,5,140,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/140.png,115,30,80,90,55,45,55,33,swift-swim,4,battle-armor,6,rock,11,water,133,weak-armor
kabutops,https://pokeapi.co/api/v2/pokemon/141/,173.0,13,141,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/141.png,405,60,115,105,65,70,80,33,swift-swim,4,battle-armor,6,rock,11,water,133,weak-armor
aerodactyl,https://pokeapi.co/api/v2/pokemon/142/,180.0,18,142,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/142.png,590,80,105,65,60,75,130,69,rock-head,46,pressure,6,rock,3,flying,127,unnerve
snorlax,https://pokeapi.co/api/v2/pokemon/143/,189.0,21,143,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/143.png,4600,160,110,65,65,110,30,17,immunity,47,thick-fat,1,normal,,,82,gluttony
articuno,https://pokeapi.co/api/v2/pokemon/144/,290.0,17,144,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/144.png,554,90,85,100,95,125,85,46,pressure,81,snow-cloak,15,ice,3,flying,,
zapdos,https://pokeapi.co/api/v2/pokemon/145/,290.0,16,145,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/145.png,526,90,90,85,125,90,100,46,pressure,9,static,13,electric,3,flying,,
moltres,https://pokeapi.co/api/v2/pokemon/146/,290.0,20,146,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/146.png,600,90,100,90,125,85,90,46,pressure,49,flame-body,10,fire,3,flying,,
dratini,https://pokeapi.co/api/v2/pokemon/147/,60.0,18,147,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/147.png,33,41,64,45,50,50,50,61,shed-skin,63,marvel-scale,16,dragon,,,,
dragonair,https://pokeapi.co/api/v2/pokemon/148/,147.0,40,148,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/148.png,165,61,84,65,70,70,70,61,shed-skin,63,marvel-scale,16,dragon,,,,
dragonite,https://pokeapi.co/api/v2/pokemon/149/,300.0,22,149,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/149.png,2100,91,134,95,100,100,80,39,inner-focus,136,multiscale,16,dragon,3,flying,,
mewtwo,https://pokeapi.co/api/v2/pokemon/150/,340.0,20,150,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/150.png,1220,106,110,90,154,90,130,46,pressure,127,unnerve,14,psychic,,,,
mew,https://pokeapi.co/api/v2/pokemon/151/,300.0,4,151,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/151.png,40,100,100,100,100,100,100,28,synchronize,,,14,psychic,,,,
chikorita,https://pokeapi.co/api/v2/pokemon/152/,64.0,9,152,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/152.png,64,45,49,65,49,65,45,65,overgrow,102,leaf-guard,12,grass,,,,
bayleef,https://pokeapi.co/api/v2/pokemon/153/,142.0,12,153,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/153.png,158,60,62,80,63,80,60,65,overgrow,102,leaf-guard,12,grass,,,,
meganium,https://pokeapi.co/api/v2/pokemon/154/,236.0,18,154,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/154.png,1005,80,82,100,83,100,80,65,overgrow,102,leaf-guard,12,grass,,,,
cyndaquil,https://pokeapi.co/api/v2/pokemon/155/,62.0,5,155,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/155.png,79,39,52,43,60,50,65,66,blaze,18,flash-fire,10,fire,,,,
quilava,https://pokeapi.co/api/v2/pokemon/156/,142.0,9,156,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/156.png,190,58,64,58,80,65,80,66,blaze,18,flash-fire,10,fire,,,,
typhlosion,https://pokeapi.co/api/v2/pokemon/157/,240.0,17,157,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/157.png,795,78,84,78,109,85,100,66,blaze,18,flash-fire,10,fire,,,,
totodile,https://pokeapi.co/api/v2/pokemon/158/,63.0,6,158,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/158.png,95,50,65,64,44,48,43,67,torrent,125,sheer-force,11,water,,,,
croconaw,https://pokeapi.co/api/v2/pokemon/159/,142.0,11,159,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/159.png,250,65,80,80,59,63,58,67,torrent,125,sheer-force,11,water,,,,
feraligatr,https://pokeapi.co/api/v2/pokemon/160/,239.0,23,160,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/160.png,888,85,105,100,79,83,78,67,torrent,125,sheer-force,11,water,,,,
sentret,https://pokeapi.co/api/v2/pokemon/161/,43.0,8,161,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/161.png,60,35,46,34,35,45,20,50,run-away,51,keen-eye,1,normal,,,119,frisk
furret,https://pokeapi.co/api/v2/pokemon/162/,145.0,18,162,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/162.png,325,85,76,64,45,55,90,50,run-away,51,keen-eye,1,normal,,,119,frisk
hoothoot,https://pokeapi.co/api/v2/pokemon/163/,52.0,7,163,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/163.png,212,60,30,30,36,56,50,15,insomnia,51,keen-eye,1,normal,3,flying,110,tinted-lens
noctowl,https://pokeapi.co/api/v2/pokemon/164/,158.0,16,164,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/164.png,408,100,50,50,86,96,70,15,insomnia,51,keen-eye,1,normal,3,flying,110,tinted-lens
ledyba,https://pokeapi.co/api/v2/pokemon/165/,53.0,10,165,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/165.png,108,40,20,30,40,80,55,68,swarm,48,early-bird,7,bug,3,flying,155,rattled
ledian,https://pokeapi.co/api/v2/pokemon/166/,137.0,14,166,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/166.png,356,55,35,50,55,110,85,68,swarm,48,early-bird,7,bug,3,flying,89,iron-fist
spinarak,https://pokeapi.co/api/v2/pokemon/167/,50.0,5,167,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/167.png,85,40,60,40,40,40,30,68,swarm,15,insomnia,7,bug,4,poison,97,sniper
ariados,https://pokeapi.co/api/v2/pokemon/168/,140.0,11,168,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/168.png,335,70,90,70,60,70,40,68,swarm,15,insomnia,7,bug,4,poison,97,sniper
crobat,https://pokeapi.co/api/v2/pokemon/169/,268.0,18,169,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/169.png,750,85,90,80,70,80,130,39,inner-focus,151,infiltrator,4,poison,3,flying,,
chinchou,https://pokeapi.co/api/v2/pokemon/170/,66.0,5,170,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/170.png,120,75,38,38,56,56,67,10,volt-absorb,35,illuminate,11,water,13,electric,11,water-absorb
lanturn,https://pokeapi.co/api/v2/pokemon/171/,161.0,12,171,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/171.png,225,125,58,58,76,76,67,10,volt-absorb,35,illuminate,11,water,13,electric,11,water-absorb
pichu,https://pokeapi.co/api/v2/pokemon/172/,41.0,3,172,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/172.png,20,20,40,15,35,35,60,9,static,31,lightning-rod,13,electric,,,,
cleffa,https://pokeapi.co/api/v2/pokemon/173/,44.0,3,173,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/173.png,30,50,25,28,45,55,15,56,cute-charm,98,magic-guard,18,fairy,,,132,friend-guard
igglybuff,https://pokeapi.co/api/v2/pokemon/174/,42.0,3,174,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/174.png,10,90,30,15,40,20,15,56,cute-charm,172,competitive,1,normal,18,fairy,132,friend-guard
togepi,https://pokeapi.co/api/v2/pokemon/175/,49.0,3,175,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/175.png,15,35,20,65,40,65,20,55,hustle,32,serene-grace,18,fairy,,,105,super-luck
togetic,https://pokeapi.co/api/v2/pokemon/176/,142.0,6,176,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/176.png,32,55,40,85,80,105,40,55,hustle,32,serene-grace,18,fairy,3,flying,105,super-luck
natu,https://pokeapi.co/api/v2/pokemon/177/,64.0,2,177,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/177.png,20,40,50,45,70,45,70,28,synchronize,48,early-bird,14,psychic,3,flying,156,magic-bounce
xatu,https://pokeapi.co/api/v2/pokemon/178/,165.0,15,178,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/178.png,150,65,75,70,95,70,95,28,synchronize,48,early-bird,14,psychic,3,flying,156,magic-bounce
mareep,https://pokeapi.co/api/v2/pokemon/179/,56.0,6,179,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/179.png,78,55,40,40,65,45,35,9,static,57,plus,13,electric,,,,
flaaffy,https://pokeapi.co/api/v2/pokemon/180/,128.0,8,180,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/180.png,133,70,55,55,80,60,45,9,static,57,plus,13,electric,,,,
ampharos,https://pokeapi.co/api/v2/pokemon/181/,230.0,14,181,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/181.png,615,90,75,85,115,90,55,9,static,57,plus,13,electric,,,,
bellossom,https://pokeapi.co/api/v2/pokemon/182/,245.0,4,182,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/182.png,58,75,80,95,90,100,50,34,chlorophyll,131,healer,12,grass,,,,
marill,https://pokeapi.co/api/v2/pokemon/183/,88.0,4,183,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/183.png,85,70,20,50,20,50,40,47,thick-fat,37,huge-power,11,water,18,fairy,157,sap-sipper
azumarill,https://pokeapi.co/api/v2/pokemon/184/,210.0,8,184,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/184.png,285,100,50,80,60,80,50,47,thick-fat,37,huge-power,11,water,18,fairy,157,sap-sipper
sudowoodo,https://pokeapi.co/api/v2/pokemon/185/,144.0,12,185,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/185.png,380,70,100,115,30,65,30,5,sturdy,69,rock-head,6,rock,,,155,rattled
politoed,https://pokeapi.co/api/v2/pokemon/186/,250.0,11,186,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/186.png,339,90,75,75,90,100,70,11,water-absorb,6,damp,11,water,,,2,drizzle
hoppip,https://pokeapi.co/api/v2/pokemon/187/,50.0,4,187,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/187.png,5,35,35,40,35,55,50,34,chlorophyll,102,leaf-guard,12,grass,3,flying,151,infiltrator
skiploom,https://pokeapi.co/api/v2/pokemon/188/,119.0,6,188,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/188.png,10,55,45,50,45,65,80,34,chlorophyll,102,leaf-guard,12,grass,3,flying,151,infiltrator
jumpluff,https://pokeapi.co/api/v2/pokemon/189/,207.0,8,189,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/189.png,30,75,55,70,55,95,110,34,chlorophyll,102,leaf-guard,12,grass,3,flying,151,infiltrator
aipom,https://pokeapi.co/api/v2/pokemon/190/,72.0,8,190,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/190.png,115,55,70,55,40,55,85,50,run-away,53,pickup,1,normal,,,92,skill-link
sunkern,https://pokeapi.co/api/v2/pokemon/191/,36.0,3,191,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/191.png,18,30,30,30,30,30,30,34,chlorophyll,94,solar-power,12,grass,,,48,early-bird
sunflora,https://pokeapi.co/api/v2/pokemon/192/,149.0,8,192,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/192.png,85,75,75,55,105,85,30,34,chlorophyll,94,solar-power,12,grass,,,48,early-bird
yanma,https://pokeapi.co/api/v2/pokemon/193/,78.0,12,193,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/193.png,380,65,65,45,75,45,95,3,speed-boost,14,compound-eyes,7,bug,3,flying,119,frisk
wooper,https://pokeapi.co/api/v2/pokemon/194/,42.0,4,194,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/194.png,85,55,45,45,25,25,15,6,damp,11,water-absorb,11,water,5,ground,109,unaware
quagsire,https://pokeapi.co/api/v2/pokemon/195/,151.0,14,195,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/195.png,750,95,85,85,65,65,35,6,damp,11,water-absorb,11,water,5,ground,109,unaware
espeon,https://pokeapi.co/api/v2/pokemon/196/,184.0,9,196,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/196.png,265,65,65,60,130,95,110,28,synchronize,156,magic-bounce,14,psychic,,,,
umbreon,https://pokeapi.co/api/v2/pokemon/197/,184.0,10,197,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/197.png,270,95,65,110,60,130,65,28,synchronize,39,inner-focus,17,dark,,,,
murkrow,https://pokeapi.co/api/v2/pokemon/198/,81.0,5,198,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/198.png,21,60,85,42,85,42,91,15,insomnia,105,super-luck,17,dark,3,flying,158,prankster
slowking,https://pokeapi.co/api/v2/pokemon/199/,172.0,20,199,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/199.png,795,95,75,80,100,110,30,12,oblivious,20,own-tempo,11,water,14,psychic,144,regenerator
misdreavus,https://pokeapi.co/api/v2/pokemon/200/,87.0,7,200,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/200.png,10,60,60,60,85,85,85,26,levitate,,,8,ghost,,,,
unown,https://pokeapi.co/api/v2/pokemon/201/,118.0,5,201,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/201.png,50,48,72,48,72,48,48,26,levitate,,,14,psychic,,,,
wobbuffet,https://pokeapi.co/api/v2/pokemon/202/,142.0,13,202,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/202.png,285,190,33,58,33,58,33,23,shadow-tag,140,telepathy,14,psychic,,,,
girafarig,https://pokeapi.co/api/v2/pokemon/203/,159.0,15,203,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/203.png,415,70,80,65,90,65,85,39,inner-focus,48,early-bird,1,normal,14,psychic,157,sap-sipper
pineco,https://pokeapi.co/api/v2/pokemon/204/,58.0,6,204,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/204.png,72,50,65,90,35,35,15,5,sturdy,142,overcoat,7,bug,,,,
forretress,https://pokeapi.co/api/v2/pokemon/205/,163.0,12,205,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/205.png,1258,75,90,140,60,60,40,5,sturdy,142,overcoat,7,bug,9,steel,,
dunsparce,https://pokeapi.co/api/v2/pokemon/206/,145.0,15,206,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/206.png,140,100,70,70,65,65,45,32,serene-grace,50,run-away,1,normal,,,155,rattled
gligar,https://pokeapi.co/api/v2/pokemon/207/,86.0,11,207,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/207.png,648,65,75,105,35,65,85,52,hyper-cutter,8,sand-veil,5,ground,3,flying,17,immunity
steelix,https://pokeapi.co/api/v2/pokemon/208/,179.0,92,208,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/208.png,4000,75,85,200,55,65,30,69,rock-head,5,sturdy,9,steel,5,ground,125,sheer-force
snubbull,https://pokeapi.co/api/v2/pokemon/209/,60.0,6,209,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/209.png,78,60,80,50,40,40,30,22,intimidate,50,run-away,18,fairy,,,155,rattled
granbull,https://pokeapi.co/api/v2/pokemon/210/,158.0,14,210,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/210.png,487,90,120,75,60,60,45,22,intimidate,95,quick-feet,18,fairy,,,155,rattled
qwilfish,https://pokeapi.co/api/v2/pokemon/211/,88.0,5,211,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/211.png,39,65,95,85,55,55,85,38,poison-point,33,swift-swim,11,water,4,poison,22,intimidate
scizor,https://pokeapi.co/api/v2/pokemon/212/,175.0,18,212,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/212.png,1180,70,130,100,55,80,65,68,swarm,101,technician,7,bug,9,steel,135,light-metal
shuckle,https://pokeapi.co/api/v2/pokemon/213/,177.0,6,213,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/213.png,205,20,10,230,10,230,5,5,sturdy,82,gluttony,7,bug,6,rock,126,contrary
